currency,date,rate
COP,2023-09-09,0.000249
COP,2023-09-10,0.000249
COP,2023-09-11,0.000251
COP,2023-09-12,0.000251
COP,2023-09-13,0.000252
COP,2023-09-14,0.000255
COP,2023-09-15,0.000255
COP,2023-09-16,0.000255
COP,2023-09-17,0.000254
COP,2023-09-18,0.000257
COP,2023-09-19,0.000255
COP,2023-09-20,0.000256
COP,2023-09-21,0.000254
COP,2023-09-22,0.000252
COP,2023-09-23,0.000254
COP,2023-09-24,0.000251
COP,2023-09-25,0.000249
COP,2023-09-26,0.000246
COP,2023-09-27,0.000244
COP,2023-09-28,0.000246
COP,2023-09-29,0.000245
COP,2023-09-30,0.000246
COP,2023-10-01,0.000245
COP,2023-10-02,0.00024
COP,2023-10-03,0.000237
COP,2023-10-04,0.000233
COP,2023-10-05,0.00023
COP,2023-10-06,0.000231
COP,2023-10-07,0.000231
COP,2023-10-08,0.000231
COP,2023-10-09,0.000232
COP,2023-10-10,0.000236
COP,2023-10-11,0.000237
COP,2023-10-12,0.000234
COP,2023-10-13,0.000236
COP,2023-10-14,0.000234
COP,2023-10-15,0.000236
COP,2023-10-16,0.000236
COP,2023-10-17,0.000238
COP,2023-10-18,0.000235
COP,2023-10-19,0.000235
COP,2023-10-20,0.000236
COP,2023-10-21,0.000235
COP,2023-10-22,0.000236
COP,2023-10-23,0.000237
COP,2023-10-24,0.000237
COP,2023-10-25,0.000239
COP,2023-10-26,0.000242
COP,2023-10-27,0.000243
COP,2023-10-28,0.000242
COP,2023-10-29,0.000242
COP,2023-10-30,0.000246
COP,2023-10-31,0.000243
COP,2023-11-01,0.000244
COP,2023-11-02,0.000247
COP,2023-11-03,0.000251
COP,2023-11-04,0.000251
COP,2023-11-05,0.000251
COP,2023-11-06,0.000251
COP,2023-11-07,0.000249
COP,2023-11-08,0.000244
COP,2023-11-09,0.000247
COP,2023-11-10,0.000248
COP,2023-11-11,0.000248
COP,2023-11-12,0.000248
COP,2023-11-13,0.000248
COP,2023-11-14,0.000252
COP,2023-11-15,0.000248
COP,2023-11-16,0.000245
COP,2023-11-17,0.000244
COP,2023-11-18,0.000246
COP,2023-11-19,0.000246
COP,2023-11-20,0.000247
COP,2023-11-21,0.000246
COP,2023-11-22,0.000246
COP,2023-11-23,0.000246
COP,2023-11-24,0.000247
COP,2023-11-25,0.000247
COP,2023-11-26,0.000247
COP,2023-11-27,0.000249
COP,2023-11-28,0.000253
COP,2023-11-29,0.000251
COP,2023-11-30,0.000249
COP,2023-12-01,0.000252
COP,2023-12-02,0.000249
COP,2023-12-03,0.000249
COP,2023-12-04,0.000249
COP,2023-12-05,0.000249
COP,2023-12-06,0.00025
COP,2023-12-07,0.00025
COP,2023-12-08,0.000251
COP,2023-12-09,0.000251
COP,2023-12-10,0.00025
COP,2023-12-11,0.000252
COP,2023-12-12,0.000251
COP,2023-12-13,0.000252
COP,2023-12-14,0.000252
COP,2023-12-15,0.000254
COP,2023-12-16,0.000251
COP,2023-12-17,0.000251
COP,2023-12-18,0.000254
COP,2023-12-19,0.000254
COP,2023-12-20,0.000254
COP,2023-12-21,0.000253
COP,2023-12-22,0.000256
COP,2023-12-23,0.000253
COP,2023-12-24,0.000253
COP,2023-12-25,0.000253
COP,2023-12-26,0.000259
COP,2023-12-27,0.000261
COP,2023-12-28,0.000258
COP,2023-12-29,0.000258
COP,2023-12-30,0.000258
COP,2023-12-31,0.000258
COP,2024-01-01,0.000257
COP,2024-01-02,0.000257
COP,2024-01-03,0.000257
COP,2024-01-04,0.000255
COP,2024-01-05,0.000257
COP,2024-01-06,0.000255
COP,2024-01-07,0.000255
COP,2024-01-08,0.000257
COP,2024-01-09,0.000254
COP,2024-01-10,0.000254
COP,2024-01-11,0.000255
COP,2024-01-12,0.000255
COP,2024-01-13,0.000256
COP,2024-01-14,0.000256
COP,2024-01-15,0.000256
COP,2024-01-16,0.000253
COP,2024-01-17,0.000253
COP,2024-01-18,0.000255
COP,2024-01-19,0.000256
COP,2024-01-20,0.000256
COP,2024-01-21,0.000255
COP,2024-01-22,0.000256
COP,2024-01-23,0.000253
COP,2024-01-24,0.000255
COP,2024-01-25,0.000254
COP,2024-01-26,0.000255
COP,2024-01-27,0.000254
COP,2024-01-28,0.000254
COP,2024-01-29,0.000255
COP,2024-01-30,0.000255
COP,2024-01-31,0.000255
COP,2024-02-01,0.000257
COP,2024-02-02,0.000254
COP,2024-02-03,0.000254
COP,2024-02-04,0.000255
COP,2024-02-05,0.000252
COP,2024-02-06,0.000253
COP,2024-02-07,0.000253
COP,2024-02-08,0.000253
COP,2024-02-09,0.000255
COP,2024-02-10,0.000254
COP,2024-02-11,0.000254
COP,2024-02-12,0.000256
COP,2024-02-13,0.000255
COP,2024-02-14,0.000255
COP,2024-02-15,0.000256
COP,2024-02-16,0.000256
COP,2024-02-17,0.000256
COP,2024-02-18,0.000256
COP,2024-02-19,0.000255
COP,2024-02-20,0.000255
COP,2024-02-21,0.000255
COP,2024-02-22,0.000255
COP,2024-02-23,0.000252
COP,2024-02-24,0.000255
COP,2024-02-25,0.000255
COP,2024-02-26,0.000252
COP,2024-02-27,0.000254
COP,2024-02-28,0.000255
COP,2024-02-29,0.000255
COP,2024-03-01,0.000254
COP,2024-03-02,0.000256
COP,2024-03-03,0.000256
COP,2024-03-04,0.000253
COP,2024-03-05,0.000254
COP,2024-03-06,0.000255
COP,2024-03-07,0.000255
COP,2024-03-08,0.000256
COP,2024-03-09,0.000256
COP,2024-03-10,0.000256
COP,2024-03-11,0.000256
COP,2024-03-12,0.000256
COP,2024-03-13,0.000256
COP,2024-03-14,0.000257
COP,2024-03-15,0.000258
COP,2024-03-16,0.000257
COP,2024-03-17,0.000257
COP,2024-03-18,0.000257
COP,2024-03-19,0.000258
COP,2024-03-20,0.000258
COP,2024-03-21,0.000257
COP,2024-03-22,0.000257
COP,2024-03-23,0.000257
COP,2024-03-24,0.000257
COP,2024-03-25,0.000253
COP,2024-03-26,0.000259
COP,2024-03-27,0.00026
COP,2024-03-28,0.000259
COP,2024-03-29,0.000259
COP,2024-03-30,0.000259
COP,2024-03-31,0.000259
COP,2024-04-01,0.000259
COP,2024-04-02,0.000261
COP,2024-04-03,0.000262
COP,2024-04-04,0.000265
COP,2024-04-05,0.000265
COP,2024-04-06,0.000265
COP,2024-04-07,0.000265
COP,2024-04-08,0.000265
COP,2024-04-09,0.000265
COP,2024-04-10,0.000263
COP,2024-04-11,0.000262
COP,2024-04-12,0.000259
COP,2024-04-13,0.000262
COP,2024-04-14,0.000262
COP,2024-04-15,0.000257
COP,2024-04-16,0.000255
COP,2024-04-17,0.000257
COP,2024-04-18,0.000255
COP,2024-04-19,0.000256
COP,2024-04-20,0.000255
COP,2024-04-21,0.000255
COP,2024-04-22,0.000256
COP,2024-04-23,0.000256
COP,2024-04-24,0.000254
COP,2024-04-25,0.000253
COP,2024-04-26,0.000257
COP,2024-04-27,0.000252
COP,2024-04-28,0.000252
COP,2024-04-29,0.000256
COP,2024-04-30,0.000256
COP,2024-05-01,0.000255
COP,2024-05-02,0.000257
COP,2024-05-03,0.000256
COP,2024-05-04,0.000257
COP,2024-05-05,0.000257
COP,2024-05-06,0.000257
COP,2024-05-07,0.000257
COP,2024-05-08,0.000257
COP,2024-05-09,0.000257
COP,2024-05-10,0.000257
COP,2024-05-11,0.000257
COP,2024-05-12,0.000257
COP,2024-05-13,0.000257
COP,2024-05-14,0.00026
COP,2024-05-15,0.000262
COP,2024-05-16,0.000261
COP,2024-05-17,0.000261
COP,2024-05-18,0.000263
COP,2024-05-19,0.000263
COP,2024-05-20,0.000261
COP,2024-05-21,0.000262
COP,2024-05-22,0.000261
COP,2024-05-23,0.000259
COP,2024-05-24,0.000258
COP,2024-05-25,0.000259
COP,2024-05-26,0.000259
COP,2024-05-27,0.000258
COP,2024-05-28,0.000259
COP,2024-05-29,0.000258
COP,2024-05-30,0.000259
COP,2024-05-31,0.000259
COP,2024-06-01,0.000259
COP,2024-06-02,0.000259
COP,2024-06-03,0.000259
COP,2024-06-04,0.000255
COP,2024-06-05,0.000254
COP,2024-06-06,0.000254
COP,2024-06-07,0.000254
COP,2024-06-08,0.000252
COP,2024-06-09,0.000252
COP,2024-06-10,0.000252
COP,2024-06-11,0.000251
COP,2024-06-12,0.000248
COP,2024-06-13,0.000241
COP,2024-06-14,0.000242
COP,2024-06-15,0.000242
COP,2024-06-16,0.000242
COP,2024-06-17,0.000242
COP,2024-06-18,0.000241
COP,2024-06-19,0.00024
COP,2024-06-20,0.00024
COP,2024-06-21,0.000241
COP,2024-06-22,0.00024
COP,2024-06-23,0.00024
COP,2024-06-24,0.000245
COP,2024-06-25,0.000244
COP,2024-06-26,0.000241
COP,2024-06-27,0.000239
COP,2024-06-28,0.000241
COP,2024-06-29,0.000241
COP,2024-06-30,0.000239
COP,2024-07-01,0.000242
COP,2024-07-02,0.000243
COP,2024-07-03,0.000244
COP,2024-07-04,0.000244
COP,2024-07-05,0.000245
COP,2024-07-06,0.000245
COP,2024-07-07,0.000244
COP,2024-07-08,0.000246
COP,2024-07-09,0.000247
COP,2024-07-10,0.000252
COP,2024-07-11,0.000252
COP,2024-07-12,0.000255
COP,2024-07-13,0.000255
COP,2024-07-14,0.000252
COP,2024-07-15,0.000254
COP,2024-07-16,0.000251
COP,2024-07-17,0.00025
COP,2024-07-18,0.000249
COP,2024-07-19,0.000249
COP,2024-07-20,0.000247
COP,2024-07-21,0.000247
COP,2024-07-22,0.00025
COP,2024-07-23,0.000249
COP,2024-07-24,0.000247
COP,2024-07-25,0.000248
COP,2024-07-26,0.000248
COP,2024-07-27,0.000248
COP,2024-07-28,0.000249
COP,2024-07-29,0.000246
COP,2024-07-30,0.000245
COP,2024-07-31,0.000247
COP,2024-08-01,0.000245
COP,2024-08-02,0.000242
COP,2024-08-03,0.000247
COP,2024-08-04,0.000247
COP,2024-08-05,0.00024
COP,2024-08-06,0.000242
COP,2024-08-07,0.000242
COP,2024-08-08,0.000245
COP,2024-08-09,0.000246
COP,2024-08-10,0.000246
COP,2024-08-11,0.000246
COP,2024-08-12,0.000247
COP,2024-08-13,0.000248
COP,2024-08-14,0.000249
COP,2024-08-15,0.000249
COP,2024-08-16,0.00025
COP,2024-08-17,0.00025
COP,2024-08-18,0.000248
COP,2024-08-19,0.000248
COP,2024-08-20,0.000249
COP,2024-08-21,0.000248
COP,2024-08-22,0.000246
COP,2024-08-23,0.000249
COP,2024-08-24,0.000248
COP,2024-08-25,0.000249
COP,2024-08-26,0.000248
COP,2024-08-27,0.000247
COP,2024-08-28,0.000245
COP,2024-08-29,0.000242
COP,2024-08-30,0.000239
COP,2024-08-31,0.000242
COP,2024-09-01,0.000242
COP,2024-09-02,0.000241
COP,2024-09-03,0.000239
COP,2024-09-04,0.000239
COP,2024-09-05,0.00024
COP,2024-09-06,0.00024
COP,2024-09-07,0.00024
COP,2024-09-08,0.00024
COP,2024-09-09,0.000238
COP,2024-09-10,0.000233
COP,2024-09-11,0.000234
COP,2024-09-12,0.000237
COP,2024-09-13,0.000239
COP,2024-09-14,0.000237
COP,2024-09-15,0.000238
COP,2024-09-16,0.000237
COP,2024-09-17,0.000238
COP,2024-09-18,0.000239
COP,2024-09-19,0.00024
COP,2024-09-20,0.000241
COP,2024-09-21,0.000241
COP,2024-09-22,0.000241
COP,2024-09-23,0.00024
COP,2024-09-24,0.000241
COP,2024-09-25,0.000238
COP,2024-09-26,0.00024
COP,2024-09-27,0.00024
COP,2024-09-28,0.00024
COP,2024-09-29,0.000239
COP,2024-09-30,0.000238
COP,2024-10-01,0.000237
COP,2024-10-02,0.000239
COP,2024-10-03,0.000239
COP,2024-10-04,0.00024
COP,2024-10-05,0.000238
COP,2024-10-06,0.00024
COP,2024-10-07,0.000237
COP,2024-10-08,0.000236
COP,2024-10-09,0.000236
COP,2024-10-10,0.000237
COP,2024-10-11,0.000238
COP,2024-10-12,0.000238
COP,2024-10-13,0.000238
COP,2024-10-14,0.000238
COP,2024-10-15,0.000236
COP,2024-10-16,0.000235
COP,2024-10-17,0.000235
COP,2024-10-18,0.000234
COP,2024-10-19,0.000236
COP,2024-10-20,0.000236
COP,2024-10-21,0.000234
COP,2024-10-22,0.000235
COP,2024-10-23,0.000232
COP,2024-10-24,0.000233
COP,2024-10-25,0.000231
COP,2024-10-26,0.000231
COP,2024-10-27,0.000231
COP,2024-10-28,0.00023
COP,2024-10-29,0.000227
COP,2024-10-30,0.000227
COP,2024-10-31,0.000226
COP,2024-11-01,0.000226
COP,2024-11-02,0.000226
COP,2024-11-03,0.000226
COP,2024-11-04,0.000227
COP,2024-11-05,0.000226
COP,2024-11-06,0.000227
COP,2024-11-07,0.000231
COP,2024-11-08,0.000229
COP,2024-11-09,0.000231
COP,2024-11-10,0.000231
COP,2024-11-11,0.000229
COP,2024-11-12,0.000225
COP,2024-11-13,0.000223
COP,2024-11-14,0.000223
COP,2024-11-15,0.000225
COP,2024-11-16,0.000222
COP,2024-11-17,0.000222
COP,2024-11-18,0.000227
COP,2024-11-19,0.000228
COP,2024-11-20,0.000228
COP,2024-11-21,0.000228
COP,2024-11-22,0.000226
COP,2024-11-23,0.000228
COP,2024-11-24,0.000228
COP,2024-11-25,0.000228
COP,2024-11-26,0.000227
COP,2024-11-27,0.000228
COP,2024-11-28,0.000226
COP,2024-11-29,0.000226
COP,2024-11-30,0.000229
COP,2024-12-01,0.000229
COP,2024-12-02,0.000224
COP,2024-12-03,0.000225
COP,2024-12-04,0.000226
COP,2024-12-05,0.000226
COP,2024-12-06,0.000226
COP,2024-12-07,0.000226
COP,2024-12-08,0.000226
COP,2024-12-09,0.000228
COP,2024-12-10,0.000229
COP,2024-12-11,0.000231
COP,2024-12-12,0.00023
COP,2024-12-13,0.00023
COP,2024-12-14,0.00023
COP,2024-12-15,0.00023
COP,2024-12-16,0.000232
COP,2024-12-17,0.00023
COP,2024-12-18,0.00023
EUR,2020-01-01,1.12183
EUR,2020-01-02,1.117088
EUR,2020-01-03,1.116
EUR,2020-01-04,1.11595
EUR,2020-01-05,1.116159
EUR,2020-01-06,1.11965
EUR,2020-01-07,1.115418
EUR,2020-01-08,1.111278
EUR,2020-01-09,1.110868
EUR,2020-01-10,1.111971
EUR,2020-01-11,1.112
EUR,2020-01-12,1.11163
EUR,2020-01-13,1.113536
EUR,2020-01-14,1.112837
EUR,2020-01-15,1.11525
EUR,2020-01-16,1.113708
EUR,2020-01-17,1.10906
EUR,2020-01-18,1.10908
EUR,2020-01-19,1.109423
EUR,2020-01-20,1.10965
EUR,2020-01-21,1.108513
EUR,2020-01-22,1.109601
EUR,2020-01-23,1.105485
EUR,2020-01-24,1.1025
EUR,2020-01-25,1.10254
EUR,2020-01-26,1.102493
EUR,2020-01-27,1.101934
EUR,2020-01-28,1.10222
EUR,2020-01-29,1.101444
EUR,2020-01-30,1.102876
EUR,2020-01-31,1.10951
EUR,2020-02-01,1.10943
EUR,2020-02-02,1.108943
EUR,2020-02-03,1.106256
EUR,2020-02-04,1.104487
EUR,2020-02-05,1.099993
EUR,2020-02-06,1.098055
EUR,2020-02-07,1.09455
EUR,2020-02-08,1.09463
EUR,2020-02-09,1.094889
EUR,2020-02-10,1.09111
EUR,2020-02-11,1.0919
EUR,2020-02-12,1.087553
EUR,2020-02-13,1.084363
EUR,2020-02-14,1.083085
EUR,2020-02-15,1.083085
EUR,2020-02-16,1.08414
EUR,2020-02-17,1.083779
EUR,2020-02-18,1.079488
EUR,2020-02-19,1.081
EUR,2020-02-20,1.078775
EUR,2020-02-21,1.084705
EUR,2020-02-22,1.084705
EUR,2020-02-23,1.083858
EUR,2020-02-24,1.084895
EUR,2020-02-25,1.08805
EUR,2020-02-26,1.088524
EUR,2020-02-27,1.099687
EUR,2020-02-28,1.102739
EUR,2020-02-29,1.10278
EUR,2020-03-01,1.105088
EUR,2020-03-02,1.114367
EUR,2020-03-03,1.117821
EUR,2020-03-04,1.113852
EUR,2020-03-05,1.122347
EUR,2020-03-06,1.12862
EUR,2020-03-07,1.12865
EUR,2020-03-08,1.13855
EUR,2020-03-09,1.139751
EUR,2020-03-10,1.131645
EUR,2020-03-11,1.126101
EUR,2020-03-12,1.118368
EUR,2020-03-13,1.11415
EUR,2020-03-14,1.11445
EUR,2020-03-15,1.115343
EUR,2020-03-16,1.116042
EUR,2020-03-17,1.101455
EUR,2020-03-18,1.096082
EUR,2020-03-19,1.065604
EUR,2020-03-20,1.07625
EUR,2020-03-21,1.07635
EUR,2020-03-22,1.069336
EUR,2020-03-23,1.076409
EUR,2020-03-24,1.080217
EUR,2020-03-25,1.088909
EUR,2020-03-26,1.104777
EUR,2020-03-27,1.116689
EUR,2020-03-28,1.11685
EUR,2020-03-29,1.113821
EUR,2020-03-30,1.102961
EUR,2020-03-31,1.102615
EUR,2020-04-01,1.095303
EUR,2020-04-02,1.084663
EUR,2020-04-03,1.080433
EUR,2020-04-04,1.0805
EUR,2020-04-05,1.080643
EUR,2020-04-06,1.080148
EUR,2020-04-07,1.089455
EUR,2020-04-08,1.086124
EUR,2020-04-09,1.09258
EUR,2020-04-10,1.09365
EUR,2020-04-11,1.09355
EUR,2020-04-12,1.093207
EUR,2020-04-13,1.092059
EUR,2020-04-14,1.098479
EUR,2020-04-15,1.09048
EUR,2020-04-16,1.085788
EUR,2020-04-17,1.0875
EUR,2020-04-18,1.0875
EUR,2020-04-19,1.086649
EUR,2020-04-20,1.086455
EUR,2020-04-21,1.085576
EUR,2020-04-22,1.080728
EUR,2020-04-23,1.077475
EUR,2020-04-24,1.0825
EUR,2020-04-25,1.082205
EUR,2020-04-26,1.082131
EUR,2020-04-27,1.082211
EUR,2020-04-28,1.083448
EUR,2020-04-29,1.087684
EUR,2020-04-30,1.094499
EUR,2020-05-01,1.10935
EUR,2020-05-02,1.10945
EUR,2020-05-03,1.09592
EUR,2020-05-04,1.09037
EUR,2020-05-05,1.083823
EUR,2020-05-06,1.079814
EUR,2020-05-07,1.083681
EUR,2020-05-08,1.09705
EUR,2020-05-09,1.09705
EUR,2020-05-10,1.083911
EUR,2020-05-11,1.0809
EUR,2020-05-12,1.084634
EUR,2020-05-13,1.082131
EUR,2020-05-14,1.080661
EUR,2020-05-15,1.08216
EUR,2020-05-16,1.08216
EUR,2020-05-17,1.081903
EUR,2020-05-18,1.091469
EUR,2020-05-19,1.092535
EUR,2020-05-20,1.098056
EUR,2020-05-21,1.095049
EUR,2020-05-22,1.09005
EUR,2020-05-23,1.0905
EUR,2020-05-24,1.09077
EUR,2020-05-25,1.09015
EUR,2020-05-26,1.097933
EUR,2020-05-27,1.101649
EUR,2020-05-28,1.107874
EUR,2020-05-29,1.1105
EUR,2020-05-30,1.1105
EUR,2020-05-31,1.111726
EUR,2020-06-01,1.112558
EUR,2020-06-02,1.118756
EUR,2020-06-03,1.123471
EUR,2020-06-04,1.133657
EUR,2020-06-05,1.129095
EUR,2020-06-06,1.12915
EUR,2020-06-07,1.13192
EUR,2020-06-08,1.130525
EUR,2020-06-09,1.133189
EUR,2020-06-10,1.136512
EUR,2020-06-11,1.128776
EUR,2020-06-12,1.125715
EUR,2020-06-13,1.12554
EUR,2020-06-14,1.125157
EUR,2020-06-15,1.133742
EUR,2020-06-16,1.126532
EUR,2020-06-17,1.124252
EUR,2020-06-18,1.12095
EUR,2020-06-19,1.11795
EUR,2020-06-20,1.117735
EUR,2020-06-21,1.117718
EUR,2020-06-22,1.12793
EUR,2020-06-23,1.131203
EUR,2020-06-24,1.125049
EUR,2020-06-25,1.122086
EUR,2020-06-26,1.121855
EUR,2020-06-27,1.121805
EUR,2020-06-28,1.122462
EUR,2020-06-29,1.124683
EUR,2020-06-30,1.123472
EUR,2020-07-01,1.1251
EUR,2020-07-02,1.123747
EUR,2020-07-03,1.124728
EUR,2020-07-04,1.1245
EUR,2020-07-05,1.124682
EUR,2020-07-06,1.131254
EUR,2020-07-07,1.127484
EUR,2020-07-08,1.133804
EUR,2020-07-09,1.128764
EUR,2020-07-10,1.1295
EUR,2020-07-11,1.1295
EUR,2020-07-12,1.130972
EUR,2020-07-13,1.13454
EUR,2020-07-14,1.141038
EUR,2020-07-15,1.141715
EUR,2020-07-16,1.139083
EUR,2020-07-17,1.142795
EUR,2020-07-18,1.14295
EUR,2020-07-19,1.144237
EUR,2020-07-20,1.145739
EUR,2020-07-21,1.153369
EUR,2020-07-22,1.156747
EUR,2020-07-23,1.159575
EUR,2020-07-24,1.165605
EUR,2020-07-25,1.165605
EUR,2020-07-26,1.165209
EUR,2020-07-27,1.176893
EUR,2020-07-28,1.171845
EUR,2020-07-29,1.178252
EUR,2020-07-30,1.18719
EUR,2020-07-31,1.177881
EUR,2020-08-01,1.178
EUR,2020-08-02,1.178189
EUR,2020-08-03,1.176192
EUR,2020-08-04,1.181509
EUR,2020-08-05,1.187247
EUR,2020-08-06,1.187506
EUR,2020-08-07,1.178515
EUR,2020-08-08,1.178885
EUR,2020-08-09,1.178135
EUR,2020-08-10,1.173743
EUR,2020-08-11,1.173619
EUR,2020-08-12,1.179375
EUR,2020-08-13,1.181621
EUR,2020-08-14,1.184245
EUR,2020-08-15,1.18424
EUR,2020-08-16,1.18511
EUR,2020-08-17,1.18751
EUR,2020-08-18,1.19475
EUR,2020-08-19,1.18434
EUR,2020-08-20,1.187155
EUR,2020-08-21,1.17955
EUR,2020-08-22,1.1795
EUR,2020-08-23,1.179767
EUR,2020-08-24,1.179419
EUR,2020-08-25,1.183467
EUR,2020-08-26,1.184132
EUR,2020-08-27,1.181928
EUR,2020-08-28,1.190505
EUR,2020-08-29,1.19065
EUR,2020-08-30,1.191782
EUR,2020-08-31,1.193866
EUR,2020-09-01,1.192286
EUR,2020-09-02,1.184701
EUR,2020-09-03,1.183943
EUR,2020-09-04,1.183865
EUR,2020-09-05,1.183865
EUR,2020-09-06,1.183397
EUR,2020-09-07,1.182041
EUR,2020-09-08,1.176884
EUR,2020-09-09,1.180491
EUR,2020-09-10,1.182403
EUR,2020-09-11,1.18475
EUR,2020-09-12,1.18475
EUR,2020-09-13,1.184134
EUR,2020-09-14,1.18685
EUR,2020-09-15,1.184406
EUR,2020-09-16,1.18031
EUR,2020-09-17,1.184785
EUR,2020-09-18,1.184035
EUR,2020-09-19,1.18397
EUR,2020-09-20,1.184512
EUR,2020-09-21,1.17665
EUR,2020-09-22,1.170803
EUR,2020-09-23,1.16582
EUR,2020-09-24,1.16729
EUR,2020-09-25,1.163088
EUR,2020-09-26,1.16315
EUR,2020-09-27,1.163494
EUR,2020-09-28,1.167856
EUR,2020-09-29,1.174171
EUR,2020-09-30,1.172471
EUR,2020-10-01,1.17446
EUR,2020-10-02,1.171675
EUR,2020-10-03,1.171705
EUR,2020-10-04,1.171996
EUR,2020-10-05,1.179109
EUR,2020-10-06,1.17373
EUR,2020-10-07,1.176862
EUR,2020-10-08,1.17655
EUR,2020-10-09,1.18293
EUR,2020-10-10,1.183085
EUR,2020-10-11,1.181635
EUR,2020-10-12,1.181476
EUR,2020-10-13,1.174184
EUR,2020-10-14,1.174364
EUR,2020-10-15,1.170679
EUR,2020-10-16,1.1715
EUR,2020-10-17,1.1715
EUR,2020-10-18,1.171516
EUR,2020-10-19,1.176744
EUR,2020-10-20,1.182949
EUR,2020-10-21,1.185252
EUR,2020-10-22,1.181468
EUR,2020-10-23,1.18603
EUR,2020-10-24,1.18625
EUR,2020-10-25,1.18465
EUR,2020-10-26,1.181055
EUR,2020-10-27,1.17821
EUR,2020-10-28,1.17486
EUR,2020-10-29,1.167684
EUR,2020-10-30,1.167537
EUR,2020-10-31,1.16775
EUR,2020-11-01,1.164151
EUR,2020-11-02,1.164192
EUR,2020-11-03,1.175499
EUR,2020-11-04,1.173275
EUR,2020-11-05,1.181509
EUR,2020-11-06,1.18741
EUR,2020-11-07,1.187435
EUR,2020-11-08,1.189259
EUR,2020-11-09,1.182307
EUR,2020-11-10,1.181719
EUR,2020-11-11,1.17805
EUR,2020-11-12,1.18037
EUR,2020-11-13,1.18354
EUR,2020-11-14,1.18354
EUR,2020-11-15,1.184555
EUR,2020-11-16,1.185909
EUR,2020-11-17,1.186331
EUR,2020-11-18,1.184729
EUR,2020-11-19,1.186613
EUR,2020-11-20,1.185665
EUR,2020-11-21,1.185665
EUR,2020-11-22,1.186599
EUR,2020-11-23,1.184124
EUR,2020-11-24,1.189904
EUR,2020-11-25,1.19185
EUR,2020-11-26,1.19145
EUR,2020-11-27,1.1963
EUR,2020-11-28,1.196375
EUR,2020-11-29,1.197104
EUR,2020-11-30,1.19378
EUR,2020-12-01,1.207288
EUR,2020-12-02,1.211424
EUR,2020-12-03,1.214528
EUR,2020-12-04,1.21205
EUR,2020-12-05,1.212305
EUR,2020-12-06,1.212099
EUR,2020-12-07,1.211277
EUR,2020-12-08,1.210943
EUR,2020-12-09,1.207738
EUR,2020-12-10,1.21437
EUR,2020-12-11,1.21116
EUR,2020-12-12,1.21116
EUR,2020-12-13,1.213305
EUR,2020-12-14,1.21486
EUR,2020-12-15,1.2154
EUR,2020-12-16,1.219818
EUR,2020-12-17,1.226234
EUR,2020-12-18,1.22568
EUR,2020-12-19,1.22575
EUR,2020-12-20,1.221575
EUR,2020-12-21,1.223543
EUR,2020-12-22,1.218628
EUR,2020-12-23,1.219103
EUR,2020-12-24,1.218317
EUR,2020-12-25,1.219209
EUR,2020-12-26,1.22835
EUR,2020-12-27,1.220457
EUR,2020-12-28,1.222193
EUR,2020-12-29,1.225257
EUR,2020-12-30,1.229975
EUR,2020-12-31,1.217875
EUR,2021-01-01,1.217576
EUR,2021-01-02,1.2135
EUR,2021-01-03,1.225017
EUR,2021-01-04,1.225122
EUR,2021-01-05,1.22999
EUR,2021-01-06,1.233953
EUR,2021-01-07,1.226953
EUR,2021-01-08,1.2225
EUR,2021-01-09,1.2225
EUR,2021-01-10,1.218569
EUR,2021-01-11,1.21606
EUR,2021-01-12,1.22086
EUR,2021-01-13,1.216212
EUR,2021-01-14,1.215089
EUR,2021-01-15,1.20753
EUR,2021-01-16,1.20795
EUR,2021-01-17,1.206768
EUR,2021-01-18,1.2077
EUR,2021-01-19,1.213744
EUR,2021-01-20,1.211526
EUR,2021-01-21,1.2166
EUR,2021-01-22,1.2172
EUR,2021-01-23,1.21745
EUR,2021-01-24,1.216893
EUR,2021-01-25,1.214483
EUR,2021-01-26,1.216285
EUR,2021-01-27,1.210364
EUR,2021-01-28,1.211967
EUR,2021-01-29,1.21377
EUR,2021-01-30,1.21375
EUR,2021-01-31,1.212341
EUR,2021-02-01,1.206833
EUR,2021-02-02,1.203869
EUR,2021-02-03,1.20409
EUR,2021-02-04,1.196637
EUR,2021-02-05,1.204877
EUR,2021-02-06,1.204905
EUR,2021-02-07,1.204834
EUR,2021-02-08,1.205355
EUR,2021-02-09,1.21185
EUR,2021-02-10,1.211974
EUR,2021-02-11,1.213008
EUR,2021-02-12,1.211316
EUR,2021-02-13,1.21205
EUR,2021-02-14,1.212158
EUR,2021-02-15,1.213215
EUR,2021-02-16,1.209212
EUR,2021-02-17,1.20465
EUR,2021-02-18,1.209153
EUR,2021-02-19,1.211825
EUR,2021-02-20,1.211825
EUR,2021-02-21,1.212599
EUR,2021-02-22,1.21658
EUR,2021-02-23,1.215178
EUR,2021-02-24,1.216993
EUR,2021-02-25,1.216005
EUR,2021-02-26,1.207208
EUR,2021-02-27,1.20721
EUR,2021-02-28,1.208897
EUR,2021-03-01,1.20496
EUR,2021-03-02,1.20851
EUR,2021-03-03,1.20503
EUR,2021-03-04,1.196738
EUR,2021-03-05,1.191126
EUR,2021-03-06,1.19161
EUR,2021-03-07,1.192521
EUR,2021-03-08,1.185136
EUR,2021-03-09,1.18976
EUR,2021-03-10,1.192463
EUR,2021-03-11,1.198461
